,x,y
0,0.0017253455555555556,2.4959524375817783
1,0.0016044083333333333,2.862269917841559
2,0.001317564,4.66691174964176
3,0.001576455,2.9914655941144592
4,0.001553877142857143,3.0003472250622076
5,0.001394232,4.309663767129934
6,0.0016952733333333333,2.635297197754771
7,0.0017019989999999998,2.588455617774161
8,0.001343756,4.604827544264859
9,0.001015544,5.754754549628333
10,0.0017288271428571428,2.413815075277024
11,0.001774905,1.946314624374535
12,0.0016204300000000002,2.8341286331190534
13,0.0014921433333333334,3.305088412063471
14,0.0014892833333333333,3.379125057045254
15,0.0013529259999999997,4.5348566957983065
16,0.0016501042857142855,2.70891924036863
17,0.0017540049999999999,2.2546271308948547
18,0.0017568422222222224,2.21843528843883
19,0.00170671,2.5488330689369536
20,0.00173516625,2.3408050292509572
21,0.00173304,2.3514835932425533
22,0.0014784739999999998,3.852794380442042
23,0.0015405183333333334,3.095820341470041
24,0.001192016,5.536896065566768
25,0.0017187710000000002,2.5274853323224136
26,0.0012182079999999997,5.4267977880032126
27,0.0016017944444444445,2.878552273165528
28,0.0017382066666666665,2.2636762575634357
29,0.0015448933333333332,3.017079373682522
30,0.0009876059999999998,6.561205115375526
31,0.0016766377777777776,2.695563022654556
32,0.0015343916666666667,3.183038365996451
33,0.0014070559999999998,4.059708683699454
34,0.0015172366666666665,3.2802462654316615
35,0.0015768,2.90144564334916
36,0.0009614140000000001,6.854540298596548
37,0.0012896259999999999,5.2492614422759765
38,0.0016446183333333334,2.79776658935153
39,0.0015744166666666667,2.9628221428811914
40,0.001692772857142857,2.5897076722970156
41,0.0013193559999999998,4.567192542509197
42,0.0017267699999999999,2.3799902717037758
43,0.001487245,3.371617450602603
44,0.001347294,4.129162409008585
45,0.0017439233333333335,2.1738764377581052
46,0.0017527128571428571,1.9773990220422601
47,0.0017048671428571427,2.529404895651075
48,0.0014575319999999999,3.7277560562741052
49,0.0014239619999999998,3.77517584019534
