,x,y
0,7.648518518518519,0.767969558661608
1,7.3,0.7738909737358985
2,7.552222222222222,0.7692720792268508
3,7.166296296296296,0.7754777367525352
4,7.321851851851853,0.7730209562292463
5,7.730370370370371,0.7652643630468225
6,7.488888888888888,0.7708325510745915
7,7.796296296296298,0.7644381430106799
8,7.926666666666667,0.7598110233869373
9,7.377777777777777,0.7722417284209584
10,7.311481481481481,0.7730933350422442
11,7.285185185185186,0.7739523250653795
12,7.369629629629629,0.7726045587290142
13,7.974074074074074,0.7582620445265861
14,7.662962962962963,0.76793362390257
15,7.426296296296296,0.7718080493678292
16,7.441111111111111,0.7712100606247404
17,7.500370370370371,0.7700330787315696
18,7.896296296296297,0.7606141591961033
19,8.026666666666667,0.7554891879953356
20,6.911481481481481,0.7779653636750934
21,7.005185185185185,0.7768719335536127
22,7.841481481481481,0.7638043809449951
23,7.618518518518518,0.7689440520529758
24,7.359259259259259,0.772771252710317
25,7.555925925925926,0.7692607363991055
26,7.484814814814815,0.7708794085567029
27,7.036666666666666,0.7766231370520555
28,7.85925925925926,0.7625253714285872
29,7.092962962962964,0.7766160402636856
30,7.474444444444445,0.7708906518048987
31,7.1070370370370375,0.7765753268045656
32,7.034074074074074,0.776723838669775
33,7.311111111111111,0.7737318811032997
34,7.696296296296297,0.7658953987779331
35,7.630000000000001,0.7681424890995622
36,7.263333333333334,0.7740587497543112
37,6.8933333333333335,0.7780464982730129
38,7.5707407407407405,0.7691933755204158
39,7.2374074074074075,0.774289291899803
40,7.548148148148147,0.7696561207236698
41,7.811111111111111,0.7644328919643998
42,7.603703703703703,0.7689970799714183
43,7.589259259259259,0.7690499938996672
44,7.310370370370371,0.7737418789371737
45,7.19962962962963,0.7745806200841349
46,7.533333333333333,0.7696766539495072
47,7.107777777777778,0.7765115735484488
48,7.7,0.7658339923711935
49,7.941481481481481,0.7595048808884984
50,7.177407407407407,0.7752998803724502
51,7.425555555555555,0.7719076124617561
52,7.118148148148148,0.7764127516877866
53,7.763333333333333,0.7646603256341155
54,7.748518518518519,0.7646799096406428
55,6.925555555555555,0.7779017598239396
56,7.2625925925925925,0.7741588279796552
57,7.185555555555556,0.774781422830108
58,7.025555555555555,0.7768059933656782
59,7.188518518518519,0.7747018257015384
60,7.492962962962963,0.7703180719284402
61,7.45962962962963,0.771012173522237
62,6.94037037037037,0.7778630123183365
63,7.4003703703703705,0.7720358994349563
64,6.881111111111111,0.7789229716830519
65,7.167037037037037,0.7754163014156904
66,6.974814814814816,0.7777865358291544
67,7.677777777777777,0.7678937171743714
68,7.874074074074074,0.7625213917514571
69,7.252222222222223,0.7742136076100751
70,7.137407407407408,0.7756025866132322
71,7.37037037037037,0.7725968788144121
72,7.296666666666666,0.7734536672667301
73,7.622222222222222,0.7674277974742845
74,7.296296296296297,0.7737547328293967
75,7.502962962962964,0.7691559725138509
76,7.5414814814814815,0.7682411741934765
77,7.152222222222222,0.7754526615260926
78,7.163333333333333,0.7753122438969394
79,7.162592592592593,0.7753668910536333
80,7.715185185185186,0.7643047162193851
81,7.703703703703703,0.7651251853357606
82,7.485555555555556,0.7701387402434967
83,7.748888888888889,0.76415983546869
84,7.8933333333333335,0.7590233376865305
85,7.762962962962963,0.7640403181017269
86,7.307777777777778,0.7730886867669748
87,7.95925925925926,0.7581917834063047
88,7.652592592592593,0.7668916916774176
89,7.426296296296296,0.771258048001069
90,7.5,0.7692928702382251
91,7.497037037037036,0.7695389109520467
92,7.814814814814816,0.7636275803317166
93,7.818518518518518,0.7622799141086053
94,7.828888888888889,0.7621784839106354
95,7.615185185185186,0.7681967287880079
96,7.340740740740741,0.7727581490593506
97,7.355555555555555,0.7726898389613508
98,7.474074074074074,0.770866205490673
99,7.030370370370371,0.776532556377762
